,text,tag,author,from_book
34,个人无赖是横波，黛染隆颅簇小峨。,古诗,冯梦龙,《醒世恒言》
35,凉影一帘分夜月，天宫万斛动秋风。,古诗,冯梦龙,《醒世恒言》
36,安得剑仙床下士，人间遍取不平人,古诗,冯梦龙,《醒世恒言》
37,湖上草，碧翠浪通津。修带不为歌舞缓，浓铺堪作醉人茵，无意衬香衾。,古诗,冯梦龙,《醒世恒言》
38,玉蕊旗枪称绝品，僧家造法极工夫。,古诗,冯梦龙,《醒世恒言》
39,千般难出虔婆口，万般难脱虔婆手。,古诗,冯梦龙,《醒世恒言》
40,"古之君子如抱美玉而深藏不市,后之人则以石为玉而又炫之也.",古诗,朱熹,《佚名》
41,问渠那得清如许，为有源头活水来。,古诗,朱熹,
42,脱囚拜相事真奇，仲后重闻百里奚。,古诗,冯梦龙,《东周列国志》
43,离别家乡岁月多，近来人事半饶磨。唯有门前镜湖水，春风不改旧时波。,古诗,贺知章,
44,常经绝脉塞，复见断肠流。送子成今别，令人起昔愁。,古诗,贺知章,
45,少小离家老大回，乡音无改鬓毛衰。儿童相见不相识，笑问客从何处来。,古诗,贺知章,
46,陇云晴半雨，边草夏先秋。万里长城寄，无贻汉国忧。,古诗,贺知章,
47,至哉含柔德，万物资以生。,古诗,贺知章,
48,主人不相识，偶坐为林泉。莫谩愁沽酒，囊中自有钱。,古诗,贺知章,
49,圣心事能实，增广陈厥诚。,古诗,贺知章,
50,稽山罢雾郁嵯峨，镜水无风也自波。,古诗,贺知章,
51,碧玉妆成一树高，万条垂下绿丝绦。不知细叶谁裁出，二月春风似剪刀。,古诗,贺知章,
52,落花真好些，一醉一回颠。,古诗,贺知章,
53,常顺称厚载，流谦通变盈。,古诗,贺知章,
54,歧陌涵余雨，离川照晚虹。,古诗,贺知章,
55,莫言春度芳菲尽，别有中流采麦荷。,古诗,贺知章,
56,杜诗韩集愁来读，似倩麻站痒处抓。,古诗,杜牧,
57,清音迎晓月，愁思立寒蒲，丹顶西施颊，霜毛四皓须。,古诗,杜牧,
58,尽日无人看数微雨，鸳鸯相对浴红衣。,古诗,杜牧,
59,借问洒家何处有，牧童遥指杏花村。,古诗,杜牧,
60,遥映人间冰雪样，暗香幽浮曲临江，遍识天下英雄路，俯首江左有梅郎。,古诗,海宴,《琅琊榜》
61,笑是年少不知痛，,古诗,靡宝,《歌尽桃花》
62,愁君独声一孩中冯，永夜而别往小同孤。,古诗,桩桩,《永夜》
63,随风和璧月清明，听涛青竹雨无意。,古诗,桩桩,《蔓蔓青萝》
64,纵横计不就，慷慨志犹存。,古诗,魏征,
65,古木鸣寒鸟，空山啼夜猿。,古诗,魏征,
66,可惜不当湖水面，银山堆里看青山。,古诗,黄庭坚,
67,胸中洒落如光风霁月。,古诗,黄庭坚,
68,贤愚千载知谁是，满眼蓬蒿共一丘。,古诗,黄庭坚,
69,不须要出我门下，实用人材是至公。,古诗,黄庭坚,
70,清风明月无人管，并作南山一昧凉。,古诗,黄庭坚,
71,古风萧索不言归，贫贱交情富贵非。,古诗,黄庭坚,
72,世上岂无千里马，人中难得九方皋。,古诗,黄庭坚,
73,未到江南先一笑，岳阳楼上对君山。,古诗,黄庭坚,
74,百啭无人能解，因风飞过蔷薇。,古诗,黄庭坚,
75,花落家童未扫，莺啼山客犹眠。,古诗,王维,
76,独坐幽篁里，弹琴复长啸。,古诗,王维,
77,随意春芳歇，王孙自可留。,古诗,王维,
78,人好金银贵，我慕桃花仙。,古诗,周星驰,《唐伯虎点秋香》
79,沉沉更鼓急，渐渐人声绝。吹灯窗更明，月照一天雪。,古诗,袁枚,
