,text,tag,author,from_book
88,生无以救国难，死犹为厉鬼以击贼， 义也。赖天之灵， 宗庙之福， 修我戈矛， 从王于师， 以为前驱， 雪九庙之耻， 复高祖之业， 所谓誓不与贼俱生， 所谓鞠躬尽力， 死而后已， 亦义也。,古词,文天祥,
89,后主【浪淘沙】：“帘外雨潺潺，春意阑珊。罗衾不耐五更寒。梦里不知身是客，一晌贪欢。独自莫凭栏，无限江山，别时容易见时难。流水落花春去也，天上人间。”,古词,王国维,《人间词话》
90,后主【相见欢】：“林花谢了春红，太匆匆，无奈朝来寒雨晚来风。胭脂泪，留人醉，几时重？自是人生长恨水长东！”,古词,王国维,《人间词话》
91,词场本色，帝王家数然否？,古词,郑板桥,
92,春身斜倚春闺，春眼盼着春郎。,古词,郑板桥,
93,周郎年少，正雄姿历落，江东人杰。,古词,郑板桥,
94,花亦无知，月亦无聊，酒亦无灵。把夭桃斫断，煞他风景；鹦哥煮熟，佐我杯羹。焚砚烧书，椎琴裂画，毁尽文章抹尽名。荥阳郑，有慕歌家世，乞食风情。,古词,郑板桥,
95,名利竟如何岁月蹉跎，几番风雨几晴和，愁水愁风愁不尽，总是南柯。,古词,郑板桥,
96,似神仙归洞天，空余下杨柳烟，只闻得鸟雀喧。,古词,王实甫,《西厢记》
97,疏梦入弦诗。张君语、说与谁知。,古词,王实甫,《西厢记》
98,有分只熬萧寺夜，无缘难遇洞房春。,古词,王实甫,《西厢记》
99,也不要香积厨，枯木堂。远有南轩，离着东墙，靠着西厢。,古词,王实甫,《西厢记》
100,禁幄低张，彤阑巧护，就中独占残春。容华淡伫，绰约俱见天真。待得群花过后，一番风露晓妆新。妖娆艳态，妒风笑月，长殢东君。,古词,李清照,《李清照词全集》
101,"南昌生日,微寒应候，望日边六叶，阶蓂初秀。爱景欲挂扶桑，漏残银箭，杓回摇斗。",古词,李清照,《李清照词全集》
102,黄蓉赠郭靖：,古词,金庸,《射雕英雄传》
