,text,tag,author,from_book
45,你想想，人们毕竟是费了好大的劲才给自己建造起来某种生活，他们也习惯了这种生活，可是却有个人起来造反了，还指责说你们这样的生活不对。为什么不对？我们已经把一辈子都投到这种生活里去了，你去见鬼吧！于是就打了这位教师，这个好人。你别来管我们！然而无论如何，真理还是属于那些敢于说“你们这样的生活不对”的人的，真理还是在他们这一边的。如果生活朝着美好的方向发展，那也正是因为这些人的努力。,烦躁,高尔基,《我的大学》
46,男：对，你无情你残酷你无理取闹！ 女：那你就不无情！？不残酷！？不无理 取闹！？ 男：我哪里无情！？哪里残酷 ！？哪里无理取闹！？ 女：你哪里不无 情！？哪里不残酷！？哪里不无理取闹！ ？ 男：我就算在怎么无情再怎么残酷再 怎么无理取闹也不会比你更无情更残酷更 无理取闹！ 女：我会比你无情！？比你 残酷！？比你无理取闹！？你才是我见过 最无情最残酷最无理取闹的人！ 男：哼 ，我绝对没你无情没你残酷没你无理取闹 ！ 女：好，既然你说我无情我残酷我无 理取闹我就无情给你看残酷给你看无理取 闹给你看！ 男：看吧,烦躁,琼瑶,《还珠格格》
47,在抓捕疑犯的紧要关头，抽空去亲吻自己的姐姐——你是觉得，我今天没带智力和道德出门吗?,烦躁,丁墨,《他来了，请闭眼》
48,你不吃鱼会死啊?不。但是欲求不满我会变得很暴躁。,烦躁,丁墨,《他来了，请闭眼》
49,如果每个想要见我的人，都能如愿，那我现在已经死了。累死了。,烦躁,丁墨,《他来了，请闭眼》
50,一个暑假我给你报个补习班，原指望你好好学习成绩能上去，结果呢，断崖式地下滑，你对得起我吗？你为什么一点不随妈妈？,烦躁,黄磊,《小欢喜》
51,“都考第二了，这有什么可高兴的？”,烦躁,黄磊,《小欢喜》
52,那是一个抛家弃子的男人，没人知道为什么，除了他自己。,烦躁,毛姆,《月亮和六便士》
53,你一味跟我争吵，其实就是由于我一丁点儿都不在乎你对我的看法。,烦躁,毛姆,《月亮和六便士》
54,此刻烦躁的心情就像用十除以三得出的结果一样，无穷无尽,烦躁,夏目漱石,《我是猫》
55,我自己也是个没事做的人，偏偏瞧不起没事做的人。,烦躁,张爱玲,《红玫瑰与白玫瑰》
56,我所厌恶的人，如果不肯下地狱，就让他们上天堂吧，只要不在我眼前就行。,烦躁,周国平,《守望的距离》
57,岁月在令人欲死的炎热下站了起来，缓慢而无奈的日子，除了使人懒散和疲倦之外，竟对什么都迷迷糊糊的不起劲，心里空空洞洞地熬着汗渍渍的日子。,烦躁,三毛,《撒哈拉的故事》
58,生活中真正的悲剧发生得一点艺术性也没有，它们无情的暴力让我们受伤，它们绝对的支离破碎让我们受伤。它们伤害我们，一如世俗粗鄙腐蚀我们。,烦躁,王尔德,《道林格雷的画像》
59,就算我是厌烦这一切的，可是后来我发现凡是令你烦躁的，其实帮助你防止抑郁。当然抑郁和烦躁谁比谁更可恶，好比自杀与他杀谁比谁更可怕，这个仁者见仁智者见智。,烦躁,刘瑜,《送你一颗子弹》
