,text,tag,author,from_book
53,他从颤抖的手里把信放下，然后就久久的沉思。某种回忆浮现在他的心头，他想起了一个邻居的小孩儿，想起了一位姑娘，想起夜总会的一个女人，但是这些回忆模模糊糊，朦胧不清，宛如一块石头，在流水底下闪烁不定，飘忽无形.影子涌进来，退出去，可是总构不成画面。他感到了一些藕断丝连的感情，却又想不起来。他觉得所有这些形象都梦见过，常常在深沉的梦里见到过，然而仅仅是梦见.,回忆,茨威格,《一个陌生女人的来信》
54,如果有一天，你变成了回忆，你依然是我生命中不可或缺的信仰。时光里的有些人，有些事，不是想抹去就能抹去，他们已在我们生命里留下深深地烙印，永不褪色，他们的呼吸已融入了我们心间，永不停止。,回忆,杨烁,《佚名》
55,时间是一桩奇怪的事情。大多数人只为了未来生活。几天之后，几周之后，或者几年。每个人一生中最恼人的那一刻可能就是突然意识到自己已经到了回忆比展望更多的年龄。当来日无多的时候，必须有别的动力让人活下去。或许是回忆。,回忆,弗雷德里克·巴克曼,《一个叫欧维的男人决定去死》
56,这天发生的事情，对大荣君来说，也有一个很大的触动。“要爱护女孩，要对她们友好！”这是他永远不会忘记的回忆。为什么这么说呢？因为大荣君在巴学园期间，被校长先生教训过的经历，无论是在这以前，还是在这之后，就仅仅这么一回。,回忆,黑柳彻子,《窗边的小豆豆》
57,文字离一个人的内心到底还有多远，我不知道。我只知道，写下这些文字的时候我是在努力的回忆，努力的记录那些曾经在我的生活中飞掠而过的东西。它们可能是事，可能是人，可能是一刹那的感觉。,回忆,陆毅,《佚名》
58,我们曾经认识的地方现在只处于这样一个小小的空间世界，我们只是为了方便起见，才给它们标出一个位置。它们只是构成我们当年生活的相邻的诸印象中间的一个小薄片；对某个形象的回忆只不过是对某一片刻的遗憾之情；而房屋、道路、大街，唉！都跟岁月一样易逝！,回忆,马赛尔·普鲁斯特,《追忆似水年华》
59,我明白在现实之中去寻找记忆中的图景是何等的矛盾，后者的魅力得之于回忆，得之于没有通过感官的感受。我当年认识的现实今日已经不复存在。,回忆,马赛尔·普鲁斯特,《追忆似水年华》
60,人在痛苦的时候，是最容易回忆往事的。,回忆,杨沫,《青春之歌》
61,就像回忆童年的往事，你也不确定那是你的记忆还是你朋友的记忆，后来你悲哀的意识到，那不过是一本旧书里的一些图片。,回忆,布莱恩·福勒,《汉尼拔》
62,把彼此的未来都走成回忆,回忆,赵晨阳,《漂亮的李慧珍》
63,小时候他经常来我们家就好像长在我们家似的……,回忆,赵晨阳,《漂亮的李慧珍》
64,两个人没有说破的，是罗茜的“不甘心”和孟云的“不够爱”。任何长久的暧昧、知心、蓝颜红颜却不能在一起的理由，不过是一个人的不够爱和一个人的不甘心吧。矫情的人会说，很多人因为真的害怕失去，所以以朋友的名义爱着。而其实，不过是因为，还少了点什么。,回忆,田羽生,《前任攻略》
65,回忆杀，刀刀催人泪。年纪越长，越觉得永尾完治有无数个，也许就是你我，相较于安全感和爱，都首选了安全感。而赤名莉香其实并不存在。但还是希望你能像莉香那样毫无保留的去爱，像夏天一样热烈明亮。并且不要害怕靠近她。,回忆,坂元裕二,《东京爱情故事》
66,能在同一个季节里和你走在相同的街道上，这是很值得的回忆。,回忆,坂元裕二,《东京爱情故事》
67,爱过你的回忆，和被你爱过的回忆，一直都好好的在这儿。不是想着明天爱情会变得怎样而谈着恋爱的。就是有那时候的我，才有现在的自己。我真的能够对自己说，你做得真好！,回忆,坂元裕二,《东京爱情故事》
68,你好，完治。应该是说晚安吧。我现在要正式地跟你道别。虽然有点令人难过，可是，并不是只有难过。再怎么说，能在同一个季节里，和你走在相同的街道上，对我来说是很值得回忆的。,回忆,坂元裕二,《东京爱情故事》
69,是否，在你的青春里，也有一个寂寞的人，在人群之中将你的所有悉心收藏？ 是否，也有一双你从未察举的眼，跟随着你，让你就这么轻易，将他所有关于青春的回忆霸占？,回忆,田维,《花田半亩》
70,是否，在你的青春里，也有一个寂静的人，在人群之中将你的所有悉心珍藏？是否，也有一双你从未察觉的眼，跟随着你，让你就这么轻易，将他所有关于青春的回忆霸占？就让这寂静的爱成为一生的秘密，归于尘土。或者，直到某天，时光老去，有什么人对你说起，他曾经爱你。,回忆,田维,《花田半亩》
71,晴空无云的夏天，我们的回忆在长草。 这些，那些，细枝末节。一幕幕忧伤的侧脸背影，一处处微笑的眼角眉梢。 我在时空的淡彩里，画满了生命的茁壮--呼吸，脉搏，心跳。 如果，经过的花丛，开放着八月最温存的眼神。 如果，离别的雨，在哭泣的夜晚过后，还有所眷恋。 那么，请留我独自，守候着掌中的时间，教我们单薄的日期，一日一月。 让我沉淀，如一滴泪的安静。,回忆,田维,《花田半亩》
72,我不懂得爱情。我没有找到爱，也不曾遇见谁。我是匆忙地像花草一样兀自长大了。无休止的想念和回忆。我不拥有爱情，但我想象它的模样。,回忆,田维,《花田半亩》
73,谁忍住悲伤，心疼地原谅，全部的错失和浪费;谁用最后的温柔，道一句告别，成就不再流连的转眼。小女子，亦可坚决明白如此，把回忆的错觉，通彻地一笔勾销。因为更深切的解悟，我们没有了昨天，我们只是品尝，而不沉溺。,回忆,田维,《花田半亩》
74,到现在，那个绿树荧荧闪烁的窗口，那个日光充沛的初夏，还仿佛近在眼前。,回忆,田维,《花田半亩》
75,花仙子，蓝精灵，黑猫警长……旋律弥漫小小的房间。主持人言语激动地回忆着自己的童年。,回忆,田维,《花田半亩》
76,夏至是夏天白昼最长的日子，也是个等待的暗示。因为苏秦，她的夏天变得婉约多情。多少年过去，她还守着这份记忆，因为美好，守候的味道。胖胖想，她不是等，也不会等，他们各自长大，各奔东西，他们迷恋的，回忆的，不是现在，而是过去。,回忆,麦九,《我终于失去了你》
77,荷西只要跌入到童年的回忆里去，就很难爬得出来。,回忆,三毛,《稻草人手记》
78,回忆实在是一样吓人的东西，悲愁的事，触摸不着了，而欢乐的事，却一次比一次鲜明。,回忆,三毛,《稻草人手记》
79,此刻的我，一个人，四处皆是回忆，因而处处都在凌迟我，这样的极刑，更可怕。,回忆,鲍鲸鲸,《失恋33天》
80,大家都喜欢念念叨叨地回忆往事，但都希望别人听自己的,回忆,刘慈欣,《三体》
81,这是个好时光，很适合回忆。,回忆,刘慈欣,《三体》
82,对，过去是痛楚的，但我认为你要么可以逃避，要么可以向它学习。,回忆,艾琳·梅琪,《狮子王》
83,在大田站停车的时候下去吃了乌冬面，那个时候，那个乌冬面很好吃，乌冬像开了花一样。,回忆,杨宇硕,《辩护人》
84,"Each, in its own way, was unforgettable. It would be difficult to - Rome! By all means, Rome. I will cherish my visit here in memory as long as I live.",回忆,达尔顿·特朗勃,《罗马假日》
85,我始终相信文字是有温度的，至少这可以当做看别人故事时莫名其妙地流眼泪的一个合理的解释。读别人的故事，看别人在白纸上写下的铅字，总是容易回忆起过去的自己，无论那段岁月是温暖的还是寒冷的。我从一些人的世界路过，一些人从我的世界路过。读读那些深夜写下的文字，以及那些中意的故事。在一个个陌生的名字演绎的故事里仿佛看到了自己的身影，在别人的故事里编织着只属于自己的梦。,回忆,张嘉佳,《从你的全世界路过》
86,静静看着窗外熟悉的路口,回忆,张嘉佳,《从你的全世界路过》
87,人最怕的是相遇，最难的是别离，因为一场邂逅可能就是翻山越岭的回忆,回忆,张嘉佳,《从你的全世界路过》
88,回忆永远站在背后，你无法抛弃，只能拥抱,回忆,张嘉佳,《摆渡人》
89,不是所有的往事都很美好，也不是所有的回忆都应该被留下。,回忆,张嘉佳,《摆渡人》
90,思嘉，我从来都不是这样的人，能够耐心的捡起碎片，把它们用胶水粘在一起，然后告诉我自己，修复过的跟新的一样好。打破的就是打破的——我宁愿去回忆它还完好无损的时候的样子，而不愿去修好它，然后在我的有生之年看着那破碎的地方。,回忆,玛格丽特·米切尔,《乱世佳人》
91,我们都哭着不睡，是为了回忆谁？,回忆,玛格丽特·米切尔,《乱世佳人》
