,text,tag,author,from_book
71,培养自己坚强的性格。法国大文学家巴尔扎克有句名言：“不幸是天才的脚踏石，是弱者的沉渊。”有自卑心理的男青年应培养自己坚持性、不屈不挠、勇于进取等优秀品质，鼓起自信的风帆，勇敢地驶向成功的彼岸。,坚持,约翰·格雷,《男人来自火星女人来自金星》
72,有些人，他们的心田只能耕种一次，一次之后，宁愿荒芜。后来的人，只能眼睁睁看它荒芜死去。何必可惜？昙花一现的惊艳，只要出现一次已经可以。荒芜的本身就是一种保留。因为静默，你永远不会了解它蕴藏了怎样深沉如海的情感。烟花不会让人懂得，它化做的尘埃是怎样的温暖。它宁可留下一地冰冷的幻象，一地破碎。如果你哀伤，你可以为它悼念，却无法改变它的坚持。,坚持,梦入神机,《阳神》
73,你坚持你自己。在时光隧道里，优雅而笃定地低沉着。,坚持,雪小禅,《那莲那禅那光阴》
74,当人生经历一段困难的日子，一个毫无生气的时期，我总是这样做，坚持某几句话，表达某种见解的几句话。即使这些话已经过时并毫无意义，我知道生命一定会回归，从而使它们重焕生机。,坚持,多丽丝·莱辛,《金色笔记》
75,当人生经历一段困难的日子，一个毫无生气的时期，我总是这样做，坚持某几句话，表达某种见解的几句话。即使这些话已经过时并毫无意义，我知道生命一定会回归，从而使它们重焕生机。,坚持,多丽丝·莱辛,《金色笔记》
76,出差回来累成狗，撞上朋友失恋，拖着箱子陪她喝酒。回到家特别伤感，跟F君说这我辈子最幸运的事就是遇见他，所以特别珍惜，长这么大唯一坚持下来的事情就是爱他。他说：“恩，你这么说我很感动，”顿了顿又说：“但你不要以为我会原谅你凌晨三点才回家。”然后去帮我泡蜂蜜水解酒。,坚持,乔一,《我不喜欢这世界，我只喜欢你》
77,坚持每天发现、修正一两个小问题，不到一年就能把产品打磨出来了。,坚持,马化腾,《佚名》
78,我只写了一个故事，一个主观臆造的故事，和实际生活中拯救他们的医术，是不相同的。我不愿把自己变成先知先觉的救世主一样的人物。如果真要感谢，小姐弟们还是感激医务人员和他们的父母吧，当然，还要感谢他们自己的坚持和付出。而我，实在承担不起这份荣誉的。,坚持,毕淑敏,《血玲珑》
79,"我这个人运气一向不好,我这辈子最幸运的事大概就是遇见你,所以我特别特别珍惜,长这么大唯一坚持下来的事情就是爱你。",坚持,乔一,《我不喜欢这世界，我只喜欢你》
80,当没有任何一个人信任你的时候，沉默和坚持就是最好的反击和证明。,坚持,托马斯·哈里斯,《沉默的羔羊》
