,text,tag,author,from_book
125,似水流年，红袖断，花语劫。 红颜易老，守百年，思无邪。,古风,南派三叔,《盗墓笔记》
126,一生已毕，十年已终,古风,南派三叔,《盗墓笔记》
127,【解雨臣】,古风,南派三叔,《盗墓笔记》
128,江南错 错肩一瞬换无邪一生喜乐,古风,南派三叔,《盗墓笔记》
129,唱罢半世浮华曲，流连今生解语花。,古风,南派三叔,《盗墓笔记》
130,你说心凉，我为暖阳。耀你河山，照你脸庞。,古风,南派三叔,《盗墓笔记》
131,借我三千笔墨，绘他淡漠眉眼,古风,南派三叔,《盗墓笔记》
132,黄叶翩翩舞纷飞,古风,绿川幸,《夏目友人帐》
133,梦短梦长俱是梦，年来年去是何年。,古风,汤显祖,《牡丹亭》
134,君不见，秋染枫林雁南飞，寒鸭戏水百草折。,古风,青山刚昌,《名侦探柯南》
135,一个竹筒装天机，数枚铜板卜万事，摸骨观人不需言，便知高低贵贱。——陈瞎子,古风,天下霸唱,《鬼吹灯之龙岭迷窟》
136,一叶孤舟落沙滩，有蒿无水进退难，时来风雨江河溢，不用费力任往返。——陈瞎子,古风,天下霸唱,《鬼吹灯之龙岭迷窟》
137,俊朗少年，意气风发。银发飘逸，血溅白纱。昔日同胞零散乱，过往英雄笑拈花。今无闻，白夜叉。,古风,空知英秋,《银魂》
138,恨事多有难忘处，奈何再会在歧路。,古风,紫式部,《源氏物语》
139,山樱若是多情种，今岁应开墨色花。,古风,紫式部,《源氏物语》
