,text,tag,author,from_book
97,现在我住在波勒兹别墅，这里找不到一点儿灰尘，也没有一件东西摆得不是地方，除了我们，这里再没有别人，我们死了。,决绝,亨利·米勒,《北回归线》
98,他对人的危害不比野兽小。蚊子吸了我们一点点血，我们还不放过它呢...,决绝,高尔基,《母亲》
99,人在年轻时有许多高尚的冲动是难以长久地保持的，其中有一些一旦得到满足，它也会转瞬即逝。,决绝,狄更斯,《雾都孤儿》
100,我很简单也很极端，喜欢一个人要么百分之百要么百分之零。,决绝,佚名,《佚名》
101,就让我们继续与生命的慷慨与繁华相爱，即使岁月以刻薄与荒芜相欺。,决绝,佚名,《佚名》
102,别说对不起，对不起只能换来你的安心，而非我的释然。,决绝,佚名,《佚名》
103,所谓爱，并不是努力就能得到的东西，她尽了这样多的力还是没有得到，已经能够死心。虽然他们注定没有什么缘分，但她可以再没有遗憾了。,决绝,唐七公子,《三生三世枕上书》
104,东华淡声道：“天命说有缘如何，无缘又如何，本君不曾惧怕过天命，也无须天命施舍。”,决绝,唐七公子,《三生三世枕上书》
105,你的哨声，是他生的勇气，也是我死的决心。,决绝,丁墨,《美人为馅》
106,我恨不得把心掏出来给你，你就该这么喜欢我。,决绝,丁墨,《美人为馅》
107,如果我回不来，替我照顾简瑶。如果她也回不来。别担心，那一定是跟我在一起。,决绝,丁墨,《他来了，请闭眼》
108,觉得我其实就是天底下最可笑的人：痴心妄想、贼心不死，明知是镜花水月，也要破釜沉舟。,决绝,施定柔,《遇见王沥川》
109,既然结局已经无从改变，那么我们也毋庸畏惧。,决绝,江南,《上海堡垒》
110,我久久蹲在那里，想我最近读的书。《一个陌生女人的来信》，茨威格的小说，大学的时候就看过，如今再翻出来。过了那么多年你是否还记得那只旧花瓶，记得上面盛开的白色的玫瑰花，没有一双手在你生日的时候为它换上新的花，瓶子上落满灰尘。,决绝,江南,《上海堡垒》
111,苍穹雪，天地白，西风劲，北风烈。,决绝,,
112,"心若无痕,何来泪滴?过去的就让他去吧,我们还有将来。",决绝,,
113,柔弱的人也可以变得坚不可催，只要那件事是他或者她真心在意的，当什么事什么人你死都不愿意失去的时候，谁都可以变成亡命之徒！,决绝,江南,《龙族IV·奥丁之渊》
114,在那之前昂热大概从未想到人类和龙类之间的战争是那样的决绝，那样的残酷，那样的血流成河。在这场战争里只有一方能活下来，哪怕你身上能动的只剩下牙齿，你也要爬过去咬断对手的喉咙。,决绝,江南,《龙族3·黑月之潮》
115,若我是路明非，我也愿意花费1/4的生命去杀赫尔佐格。这一次他不是要救任何人，而是他的灵魂深处，那头磨牙吮血的狮子怒吼着，只想要饱腹感。,决绝,江南,《龙族3·黑月之潮》
116,你已手握刀剑，那么就准备战斗。,决绝,江南,《龙族3·黑月之潮》
117,有些坚持是要保持一成不变，禁锢着，沉睡着，才能坚持的。,决绝,巫哲,《撒野》
118,如果你以后要走的路，是众矢之的，是绝路、死路，但是我想说，你选的路，我都会陪你走。,决绝,猫腻,《庆余年》
119,我永远无法放弃这艘船，不过幸好，我可以放弃我的生命。反正没人记得我存在过，而你是例外，max，你是唯一一个知道我在这里的人。你是唯一一个，而且你最好习惯如此。原谅我，朋友，我不会下船的。,决绝,亚利桑德罗·巴里克,《海上钢琴师》
120,向死而生，活到淋漓。,决绝,佚名,《佚名》
121,“是!蓝曦臣，我这一生，杀父杀兄杀妻杀子杀师杀友，什么坏事没做过!”他倒吸了一口气，仿佛肺部被刺穿，“可我独独没有想过要害你。”,决绝,墨香铜臭,《陈情令》
122,近人情，近什么人？做一个真正的艺术家，靠的就是决绝。嵇康，决绝的大师。老子，耶稣，贝多芬，都决绝。,决绝,木心,《文学回忆录》
123,不惦故人，不念旧情。,决绝,李宫俊,《李宫俊的诗》
124,从此只有眼前路，没有身后身。,决绝,王家卫,《一代宗师》
125,所有人都损失惨重，我们失去了朋友，失去了家人，也感到十分迷茫，这是我们的存亡之战。,决绝,佚名,《复仇者联盟4》
126,魔道祖师，退无可退，那便一战到底,决绝,墨香铜臭,《魔道祖师》
127,“项羽乃悉引兵渡河，皆沉船，破釜甑，烧庐舍，持三日粮，以示士卒必死，无一还心。”,决绝,司马迁,《史记》
128,我一个人，给她所有的爱。你，滚。,决绝,书海沧生,《十年一品温如言》
129,她满眼冰冷，像是看到什么不洁东西的目光望着思尔，眼中的温婉山水，此刻却尖利得像刑前侩子手喷了酒雾的刀。,决绝,书海沧生,《十年一品温如言》
